Component,Parent_Group_Label,Subgroup_Label,Final Mark,Own_History_Expected_Value,Own_History_Delta,Own_History_Direction,Hist_Median,Hist_Effective_Scale,Hist_Robust_SD,Forward_Robust_Z,Forward_Abs_Z,Own_History_Range_Watch_Low,Own_History_Range_Watch_High,Own_History_Range_Outlier_Low,Own_History_Range_Outlier_High,Own_History_Range_Strong_Low,Own_History_Range_Strong_High,Chosen_Group_Level,Chosen_Group_Selected_Peer_Count,Chosen_Group_Reliability,Chosen_Group_Peer_Trusted,Chosen_Group_Direction_Agree,Chosen_Group_Peer_Implied_Final_Mark,Chosen_Group_Peer_Residual,Chosen_Group_Peer_Residual_Z,Chosen_Group_Peer_Signal,Chosen_Group_Peer_Score_v2,Chosen_Group_Peer_Direction,Chosen_Group_Mean_Pair_Scale,Chosen_Group_Peer_Range_Watch_Low,Chosen_Group_Peer_Range_Watch_High,Chosen_Group_Peer_Range_Outlier_Low,Chosen_Group_Peer_Range_Outlier_High,Chosen_Group_Peer_Range_Strong_Low,Chosen_Group_Peer_Range_Strong_High,Overall_Combined_Score,Group_Outlier_Flag,HistCal_Check_Type,HistCal_Window_Label,HistCal_Actual_Label,HistCal_CurrentMTD_Z,HistCal_Mark_Mean,HistCal_Mark_Delta,HistCal_Mark_Z,HistCal_Transition,HistCal_Transition_Mean,HistCal_Transition_Delta,HistCal_Transition_Magnitude_Delta,HistCal_Transition_Degree,HistCal_Transition_Degree_Score,HistCal_Component_CurrentMonth_SD,HistCal_Component_HistoricalMonth_SD,HistCal_Transition_Degree_Scale_Source,HistCal_Transition_Z,HistCal_Sample_Years,HistCal_Pattern,Rule_Hits,Outlier_Reasons
MEP-Lamar,Global_G01,Global_G01_S03,,-0.35470000000000024,,,-0.35470000000000024,0.12068363999999987,0.12068363999999987,,,-0.59606728,-0.1133327200000005,-0.7167509199999998,0.007350919999999372,-0.8374345599999997,0.12803455999999924,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,5,,No forward mark available.,No forward mark
REX-Z3 Del Pool,Global_G01,Global_G01_S04,,-0.4299999999999997,,,-0.4299999999999997,0.18532500000000066,0.18532500000000066,,,-0.800650000000001,-0.059349999999998404,-0.9859750000000017,0.12597500000000228,-1.1713000000000022,0.3113000000000029,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,10,,No forward mark available.,No forward mark
MountainWest-North,Global_G02,Global_G02_S01,,-1.0525,,,-1.0525,0.9451574999999999,0.9451574999999999,,,-2.9428149999999995,0.8378149999999998,-3.8879725,1.7829724999999998,-4.83313,2.7281299999999993,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,26,,No forward mark available.,No forward mark
Rover (receipt),Global_G03,Global_G03_S01,,-0.7281,,,-0.7281,0.1589347199999996,0.1589347199999996,,,-1.0459694399999993,-0.41023056000000074,-1.2049041599999988,-0.25129584000000116,-1.3638388799999985,-0.09236112000000152,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,6,,No forward mark available.,No forward mark
TGP-Z4 300L,Global_G03,Global_G03_S02,,-0.8599999999999999,,,-0.8599999999999999,0.13343399999999978,0.13343399999999978,,,-1.1268679999999995,-0.5931320000000003,-1.2603019999999991,-0.45969800000000055,-1.393735999999999,-0.3262640000000008,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,18,,No forward mark available.,No forward mark
TGP-Z4 Sta-313,Global_G03,Global_G03_S05,,-0.7049999999999998,,,-0.7049999999999998,0.10378199999999943,0.10378199999999943,,,-0.9125639999999987,-0.497436000000001,-1.0163459999999982,-0.39365400000000156,-1.1201279999999976,-0.28987200000000213,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,12,,No forward mark available.,No forward mark
Agua Dulce Hub,Global_G04,Global_G04_S01,,-0.43000000000000016,,,-0.43000000000000016,0.09636899999999991,0.09636899999999991,,,-0.622738,-0.23726200000000033,-0.7191069999999999,-0.14089300000000043,-0.8154759999999999,-0.04452400000000051,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,24,,No forward mark available.,No forward mark
ENT-STX Map,Global_G04,Global_G04_S01,,-0.44330000000000025,,,-0.44330000000000025,0.07976388000000043,0.07976388000000043,,,-0.6028277600000012,-0.2837722399999994,-0.6825916400000015,-0.20400835999999897,-0.762355520000002,-0.12424447999999855,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,7,,No forward mark available.,No forward mark
Tres Palacios (inj),Global_G04,Global_G04_S01,,-0.4641000000000002,,,-0.4641000000000002,0.08762165999999989,0.08762165999999989,,,-0.6393433199999999,-0.2888566800000004,-0.7269649799999999,-0.2012350200000005,-0.8145866399999997,-0.11361336000000061,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,10,,No forward mark available.,No forward mark
TGP-Z0 Border Pool,Global_G04,Global_G04_S02,,-0.46499999999999986,,,-0.46499999999999986,0.08895600000000073,0.08895600000000073,,,-0.6429120000000013,-0.2870879999999984,-0.7318680000000021,-0.19813199999999764,-0.8208240000000028,-0.10917599999999694,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,26,,No forward mark available.,No forward mark
PNGTS,Global_G05,Global_G05_S01,,-0.02750000000000008,,,-0.02750000000000008,0.38176949999999943,0.38176949999999943,,,-0.7910389999999989,0.7360389999999988,-1.1728084999999984,1.1178084999999982,-1.5545779999999978,1.4995779999999976,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,9,,No forward mark available.,No forward mark
TGP-Z6 300L,Global_G05,Global_G05_S02,,-0.4099999999999997,,,-0.4099999999999997,0.25204200000000054,0.25204200000000054,,,-0.9140840000000008,0.09408400000000139,-1.1661260000000013,0.34612600000000193,-1.4181680000000019,0.5981680000000025,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,26,,No forward mark available.,No forward mark
Transco-45,Global_G06,Global_G06_S01,,-0.33499999999999996,,,-0.33499999999999996,0.15567299999999998,0.15567299999999998,,,-0.6463459999999999,-0.02365400000000001,-0.8020189999999999,0.132019,-0.9576919999999999,0.28769199999999995,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,26,,No forward mark available.,No forward mark
Enable West Pool ,Global_G07,Global_G07_S01,,-0.42669999999999986,,,-0.42669999999999986,0.23173037999999982,0.23173037999999982,,,-0.8901607599999994,0.03676075999999978,-1.1218911399999993,0.26849113999999963,-1.353621519999999,0.5002215199999994,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,12,,No forward mark available.,No forward mark
Transco-Z6 (non-NY south),Global_G08,Global_G08_S01,,-0.7000000000000002,,,-0.7000000000000002,0.17791199999999982,0.17791199999999982,,,-1.0558239999999999,-0.34417600000000054,-1.2337359999999995,-0.16626400000000074,-1.4116479999999996,0.011647999999999104,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,26,,No forward mark available.,No forward mark
TW-Panhandle,Global_G09,Global_G09_S01,,-1.665,,,-1.665,1.11195,1.11195,,,-3.8889,0.5589,-5.00085,1.6708499999999997,-6.1128,2.7828,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,26,,No forward mark available.,No forward mark
TW-WTX,Global_G09,Global_G09_S02,,-1.6411999999999998,,,-1.6411999999999998,1.1582071199999997,1.1582071199999997,,,-3.957614239999999,0.6752142399999996,-5.115821359999999,1.8334213599999993,-6.274028479999998,2.9916284799999993,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,12,,No forward mark available.,No forward mark
EP-S.Mainline,Global_G11,Global_G11_S02,,-0.38249999999999984,,,-0.38249999999999984,1.2268515,1.2268515,,,-2.836203,2.071203,-4.0630545,3.2980545,-5.289906,4.524906,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,18,,No forward mark available.,No forward mark
Nortex-Tolar Hub,Global_G12,Global_G12_S01,,-0.45710000000000006,,,-0.45710000000000006,0.10882284000000052,0.10882284000000052,,,-0.6747456800000011,-0.23945431999999903,-0.7835685200000015,-0.13063147999999852,-0.8923913600000022,-0.021808639999997992,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,12,,No forward mark available.,No forward mark
TETCO-ETX,Global_G12,Global_G12_S02,,-0.44999999999999973,,,-0.44999999999999973,0.16308599999999981,0.16308599999999981,,,-0.7761719999999994,-0.1238280000000001,-0.9392579999999991,0.03925799999999968,-1.102343999999999,0.20234399999999952,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,26,,No forward mark available.,No forward mark
Tres Palacios (w/d),Global_G12,Global_G12_S02,,-0.36960000000000015,,,-0.36960000000000015,0.09696203999999985,0.09696203999999985,,,-0.5635240799999999,-0.17567592000000046,-0.6604861199999996,-0.07871388000000062,-0.7574481599999996,0.018248159999999236,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,12,,No forward mark available.,No forward mark
Katy-Lonestar Inter,Global_G13,Global_G13_S01,,-0.45500000000000007,,,-0.45500000000000007,0.09547944000000001,0.09547944000000001,,,-0.6459588800000001,-0.26404112,-0.7414383200000001,-0.16856168000000005,-0.8369177600000002,-0.07308224000000002,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,12,,No forward mark available.,No forward mark
FGT-CG,Global_OUTLIER,Global_OUTLIER_S02,,1.6550000000000002,,,1.6550000000000002,0.3558240000000003,0.3558240000000003,,,0.9433519999999996,2.366648000000001,0.5875279999999994,2.722472000000001,0.23170399999999902,3.0782960000000017,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,24,,No forward mark available.,No forward mark
REX-Z3 (receipt) ,Global_OUTLIER,Global_OUTLIER_S06,,-0.6782000000000004,,,-0.6782000000000004,0.21512526000000098,0.21512526000000098,,,-1.1084505200000023,-0.2479494799999984,-1.3235757800000032,-0.032824219999997406,-1.5387010400000043,0.18230104000000358,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,7,,No forward mark available.,No forward mark
Transco Zn3,Global_OUTLIER,Global_OUTLIER_S07,,0.2799999999999998,,,0.2799999999999998,0.1111949999999996,0.1111949999999996,,,0.057610000000000605,0.502389999999999,-0.053584999999998995,0.6135849999999986,-0.1647799999999986,0.7247799999999982,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,26,,No forward mark available.,No forward mark
