Component,Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,REGION,PriceRegionLabel,Tree_Depth,Tree_Level_1,Tree_Level_2,Tree_Level_3,Scope,Season,Fin Basis Name,Platts Market,Platt Market w/ ICE in the name,Platts Forward Settle,GasDaily,ICE Market,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis,Final Mark,Mark_Basis,Hist_Effective_Scale,Own_History_Expected_Value,Own_History_Delta,Forward_Z,Forward_Robust_Z,Forward_Abs_Z,Has_Forward_Final_Mark,HistCal_Check_Type,HistCal_Window_Label,HistCal_Actual_Label,HistCal_Current_Month,HistCal_Mark_Month,HistCal_CurrentMTD_Basis,HistCal_CurrentMTD_Z,HistCal_Mark_Mean,HistCal_Mark_Delta,HistCal_Mark_Z,HistCal_Transition,HistCal_Transition_Mean,HistCal_Transition_Delta,HistCal_Transition_Magnitude_Delta,HistCal_Transition_Z,HistCal_Sample_Years,HistCal_Pattern,HistCal_Transition_Degree,HistCal_Transition_Degree_Score,HistCal_Component_CurrentMonth_SD,HistCal_Component_HistoricalMonth_SD,HistCal_Transition_Degree_Scale_Source,Parent_Model_Label,Parent_Group_Size,Parent_Peers_With_Final_Mark,Parent_Selected_Peer_Count,Parent_Selected_Peers,Parent_Avg_Selected_Corr,Parent_Min_Selected_Corr,Parent_Max_Selected_Corr,Parent_Mean_Pair_Scale,Parent_Reliability,Parent_Peer_Implied_Final_Mark,Parent_Peer_Residual,Parent_Peer_Residual_Z,Subgroup_Model_Label,Subgroup_Group_Size,Subgroup_Peers_With_Final_Mark,Subgroup_Selected_Peer_Count,Subgroup_Selected_Peers,Subgroup_Avg_Selected_Corr,Subgroup_Min_Selected_Corr,Subgroup_Max_Selected_Corr,Subgroup_Mean_Pair_Scale,Subgroup_Reliability,Subgroup_Peer_Implied_Final_Mark,Subgroup_Peer_Residual,Subgroup_Peer_Residual_Z,Chosen_Group_Level,Chosen_Group_Label,Chosen_Group_Selected_Peer_Count,Chosen_Group_Selected_Peers,Chosen_Group_Reliability,Chosen_Group_Peer_Implied_Final_Mark,Chosen_Group_Peer_Residual,Chosen_Group_Mean_Pair_Scale,Chosen_Group_Peer_Residual_Z,Chosen_Group_Peer_Signal,Own_History_Direction,Chosen_Group_Peer_Direction,Chosen_Group_Peer_Trusted,Chosen_Group_Direction_Agree,Chosen_Group_Peer_Score_v2,Own_History_Range_Watch_Low,Own_History_Range_Watch_High,Own_History_Range_Outlier_Low,Own_History_Range_Outlier_High,Own_History_Range_Strong_Low,Own_History_Range_Strong_High,Chosen_Group_Peer_Watch_Threshold_Z,Chosen_Group_Peer_Outlier_Threshold_Z,Chosen_Group_Peer_Strong_Threshold_Z,Chosen_Group_Peer_Range_Watch_Low,Chosen_Group_Peer_Range_Watch_High,Chosen_Group_Peer_Range_Outlier_Low,Chosen_Group_Peer_Range_Outlier_High,Chosen_Group_Peer_Range_Strong_Low,Chosen_Group_Peer_Range_Strong_High,Overall_Combined_Score,Group_Outlier_Flag,Outlier_Reasons,Plot_Flag_Label,Plot_Flag_Short,Plot_Annotate,Plot_Label_Text,Plot_Flag_Priority
Iroquois-Z2,Global_G08,8,regular,Global_G08_S02,2,regular,Northeast,Northeast - Demand Rest,3,Global_G08,Global_G08_S02,Iroquois-Z2,GLOBAL,Autumn,IROQUOIS-Z2,Iroquois Zn2 FDt Com,ICE Iroquois zone 2 (non-Hunts Point/Eastchester Lateral) FDt Com,"Iroquois, zone 2",,Iroquois-Z2,63,0.1998285714285714,1.0205452431734985,0.6069584031739743,-0.1349999999999998,0.16308599999999981,-0.4849999999999999,3.94,2026-09-03,-0.07079999999999975,,,0.16308599999999981,-0.1349999999999998,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.07079999999999975,,,,,,,,,,26,,,,,,,Global_G08,6,0,4,AGT-CG (non-G) | TGP-Z6 200L North | TGP-Z6 200L South | TGP-Z6 300L,0.6997370761358275,0.5513805054496136,0.8506996833263955,0.3073552659744184,0.6997370761358275,,,,Global_G08 | Global_G08_S02,2,0,0,,,,,,,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.4611719999999994,0.19117199999999984,-0.6242579999999992,0.35425799999999963,-0.787343999999999,0.5173439999999995,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
NGPL-STX,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G09,Global_G09_S01,NGPL-STX,GLOBAL,Autumn,NGPL-STX,NGPL S TX FDt Com,,"NGPL, STX",,NGPL-STX,63,-0.4203666666666666,0.11525498659703999,0.058667880510514296,-0.4049999999999998,0.11119500000000025,-0.6799999999999997,-0.21499999999999986,2026-09-03,-0.2681,,,0.11119500000000025,-0.4049999999999998,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.2681,,,,,,,,,,25,,,,,,,Global_G09,6,0,5,TETCO-STX | TGP-Z0 Border Pool | TGP-Z0 North | TGP-Z0 South | Tres Palacios (inj),0.977724595546207,0.9714896441679346,0.9862600460448256,0.01709947940661724,0.977724595546207,,,,Global_G09 | Global_G09_S01,6,0,5,TETCO-STX | TGP-Z0 Border Pool | TGP-Z0 North | TGP-Z0 South | Tres Palacios (inj),0.977724595546207,0.9714896441679346,0.9862600460448256,0.01709947940661724,0.977724595546207,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6273900000000003,-0.1826099999999993,-0.7385850000000005,-0.07141499999999906,-0.8497800000000009,0.0397800000000012,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
TETCO-STX,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G09,Global_G09_S01,TETCO-STX,GLOBAL,Autumn,TETCO-STX,TX Eastern S TX FDt Com,,"Texas Eastern, STX",,TETCO-STX,63,-0.4043682539682539,0.12005461771210207,0.06377373872883929,-0.3900000000000001,0.10378199999999976,-0.6749999999999998,-0.2150000000000003,2026-09-03,-0.2502,,,0.10378199999999976,-0.3900000000000001,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.2502,,,,,,,,,,26,,,,,,,Global_G09,6,0,5,NGPL-STX | TGP-Z0 Border Pool | TGP-Z0 North | TGP-Z0 South | Tres Palacios (inj),0.9715185437822772,0.9549086842265064,0.9793348134516464,0.02272821110041754,0.9715185437822772,,,,Global_G09 | Global_G09_S01,6,0,5,NGPL-STX | TGP-Z0 Border Pool | TGP-Z0 North | TGP-Z0 South | Tres Palacios (inj),0.9715185437822772,0.9549086842265064,0.9793348134516464,0.02272821110041754,0.9715185437822772,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.5975639999999997,-0.1824360000000006,-0.7013459999999994,-0.07865400000000083,-0.8051279999999992,0.02512799999999893,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
TGP-Z0 Border Pool,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G09,Global_G09_S01,TGP-Z0 Border Pool,GLOBAL,Autumn,,Tenn Zn0 FDt Com,ICE Tennessee zone 0 South Texas Border Pool FDt Com,"Tennessee, zone 0",TGP-Z0 South,TGP-Z0 Border Pool,62,-0.4300806451612903,0.11299387744723405,0.056620923356552846,-0.405,0.08154299999999991,-0.69,-0.21499999999999986,2026-09-02,-0.31999999999999984,,,0.08154299999999991,-0.405,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.31999999999999984,,,,,,,,,,26,,,,,,,Global_G09,6,0,5,NGPL-STX | TETCO-STX | TGP-Z0 North | TGP-Z0 South | Tres Palacios (inj),0.9695373388187113,0.9520508355650755,0.9862600460448255,0.016060272676604974,0.9695373388187113,,,,Global_G09 | Global_G09_S01,6,0,5,NGPL-STX | TETCO-STX | TGP-Z0 North | TGP-Z0 South | Tres Palacios (inj),0.9695373388187113,0.9520508355650755,0.9862600460448255,0.016060272676604974,0.9695373388187113,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.5680859999999999,-0.2419140000000002,-0.6496289999999998,-0.16037100000000032,-0.7311719999999997,-0.0788280000000004,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
TGP-Z0 North,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - Mexico,3,Global_G09,Global_G09_S01,TGP-Z0 North,GLOBAL,Autumn,TGP-Z0,,ICE Tennessee zone 0 North FDt Com,"Tennessee, zone 0",TGP-Z0 South,TGP-Z0 North,63,-0.38487936507936493,0.12312281458185605,0.05926620815778952,-0.3706999999999998,0.0982963800000007,-0.6607999999999996,-0.1856,2026-09-03,-0.2304999999999997,,,0.0982963800000007,-0.3706999999999998,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.2304999999999997,,,,,,,,,,12,,,,,,,Global_G09,6,0,5,NGPL-STX | TETCO-STX | TGP-Z0 Border Pool | TGP-Z0 South | Tres Palacios (inj),0.9788555520074744,0.9696336289110868,0.9942508575701307,0.017879277717942264,0.9788555520074744,,,,Global_G09 | Global_G09_S01,6,0,5,NGPL-STX | TETCO-STX | TGP-Z0 Border Pool | TGP-Z0 South | Tres Palacios (inj),0.9788555520074744,0.9696336289110868,0.9942508575701307,0.017879277717942264,0.9788555520074744,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.5672927600000012,-0.17410723999999841,-0.6655891400000019,-0.0758108599999977,-0.7638855200000025,0.02248552000000298,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
TGP-Z0 South,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G09,Global_G09_S01,TGP-Z0 South,GLOBAL,Autumn,TGP-Z0,,ICE Tennessee zone 0 South FDt Com,"Tennessee, zone 0",,TGP-Z0 South,63,-0.42404603174603167,0.1205833065338819,0.06196228190307101,-0.4056000000000002,0.10882283999999987,-0.6906999999999996,-0.21350000000000025,2026-09-03,-0.26049999999999995,,,0.10882283999999987,-0.4056000000000002,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.26049999999999995,,,,,,,,,,12,,,,,,,Global_G09,6,0,5,NGPL-STX | TETCO-STX | TGP-Z0 Border Pool | TGP-Z0 North | Tres Palacios (inj),0.9796282155895396,0.971104629219358,0.9942508575701307,0.013331278363562361,0.9796282155895396,,,,Global_G09 | Global_G09_S01,6,0,5,NGPL-STX | TETCO-STX | TGP-Z0 Border Pool | TGP-Z0 North | Tres Palacios (inj),0.9796282155895396,0.971104629219358,0.9942508575701307,0.013331278363562361,0.9796282155895396,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6232456799999999,-0.18795432000000045,-0.7320685199999998,-0.07913148000000059,-0.8408913599999996,0.02969135999999928,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Tres Palacios (inj),Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G09,Global_G09_S01,Tres Palacios (inj),GLOBAL,Autumn,,,ICE Tres Palacios Hub - Injection FDt Com,,,Tres Palacios (inj),54,-0.4246648148148149,0.12149238683719658,0.07251373980210289,-0.40500000000000025,0.10763675999999998,-0.69,-0.2450000000000001,2026-09-01,-0.36750000000000016,,,0.10763675999999998,-0.40500000000000025,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.36750000000000016,,,,,,,,,,9,,,,,,,Global_G09,6,0,5,NGPL-STX | TETCO-STX | TGP-Z0 Border Pool | TGP-Z0 North | TGP-Z0 South,0.969229007054705,0.9520508355650755,0.9774641137719876,0.02251664016786706,0.969229007054705,,,,Global_G09 | Global_G09_S01,6,0,5,NGPL-STX | TETCO-STX | TGP-Z0 Border Pool | TGP-Z0 North | TGP-Z0 South,0.969229007054705,0.9520508355650755,0.9774641137719876,0.02251664016786706,0.969229007054705,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6202735200000002,-0.18972648000000028,-0.7279102800000001,-0.08208972000000031,-0.8355470400000002,0.025547039999999688,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
ANR-SW,Global_G10,10,regular,Global_G10_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G10,Global_G10_S01,ANR-SW,GLOBAL,Autumn,ANR-SW,ANR OK FDt Com,,"ANR, Okla",,ANR-SW,63,-0.38159841269841266,0.13552452044778138,0.07519861923428856,-0.3600000000000003,0.09636900000000058,-0.7199999999999998,-0.18000000000000016,2026-09-03,-0.3506999999999998,-0.35799999999999965,Bid+Ask,0.09636900000000058,-0.3600000000000003,0.002000000000000668,0.17412651688744143,0.02075356183005589,0.02075356183005589,True,balmo_transition,September 4-30,September 3,September,September,-0.3506999999999998,-0.0006924344071097909,-0.470020091506031,0.11202009150603137,0.3604915814617187,-0.007299999999999862,-0.11948558191722367,0.1121855819172238,-0.1121855819172238,0.8354516708667192,26,very strong weaker than history,very strong,2.506564381163239,0.04475671271813136,0.7066829305038472,current-month,Global_G10,5,3,4,Enable West Pool  | NGPL-Midcont Pool | Panhandle | Southern Star,0.9550008179679145,0.9372279964222457,0.9903434228731982,0.03127724475251133,0.9550008179679145,-0.38348697416346006,0.025486974163460466,0.8778744093657479,Global_G10 | Global_G10_S01,5,3,4,Enable West Pool  | NGPL-Midcont Pool | Panhandle | Southern Star,0.9550008179679145,0.9372279964222457,0.9903434228731982,0.03127724475251133,0.9550008179679145,-0.38348697416346006,0.025486974163460466,0.8778744093657479,Subgroup,Global_G10 | Global_G10_S01,4,Enable West Pool  | NGPL-Midcont Pool | Panhandle | Southern Star,0.9550008179679145,-0.38348697416346006,0.025486974163460466,0.03127724475251133,0.8778744093657479,0.838370779017389,Higher than own-history expected value,Higher than peer-implied value,True,True,0.8578952456211612,-0.5527380000000015,-0.16726199999999916,-0.6491070000000021,-0.0708929999999986,-0.7454760000000027,0.025476000000001997,1.279110727455601,2.558221454911202,2.0465771639289616,-0.4234940334516517,-0.3434799148752684,-0.46350109273984336,-0.30347285558707676,-0.4474982690245667,-0.31947567930235343,0.8581462362488264,In-family,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=4; peer model trusted; history/peer direction agree; pattern=very strong weaker than history; historical check type=balmo_transition; historical window=September 4-30; actual point=September 3; current month name=September; mark month name=September; mark history mean=-0.47; mark history delta=+0.11; current transition=-0.01; transition mean=-0.12; transition delta=+0.11; transition magnitude delta=-0.11; transition degree=very strong; transition degree score=2.51; component current-month sd=0.04; component historical month sd=0.71; transition degree scale source=current-month; actual-to-date z=-0.00; mark z=0.36; transition z=0.84; pattern years=26,,,False,,0
Enable West Pool ,Global_G10,10,regular,Global_G10_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G10,Global_G10_S01,Enable West Pool ,GLOBAL,Autumn,,,ICE Enable Gas West Pool FDt Com,,Panhandle,Enable West Pool ,62,-0.35233387096774194,0.13116930736497018,0.07464980793770751,-0.32994999999999997,0.08702862000000029,-0.6682999999999999,-0.14329999999999998,2026-09-03,-0.33809999999999985,,,0.08702862000000029,-0.32994999999999997,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.33809999999999985,,,,,,,,,,11,,,,,,,Global_G10,5,4,4,ANR-SW | NGPL-Midcont Pool | Panhandle | Southern Star,0.9435503743901459,0.8977406719544938,0.9682707041600497,0.04079718488616082,0.9435503743901459,-0.34852282898980724,,,Global_G10 | Global_G10_S01,5,4,4,ANR-SW | NGPL-Midcont Pool | Panhandle | Southern Star,0.9435503743901459,0.8977406719544938,0.9682707041600497,0.04079718488616082,0.9435503743901459,-0.34852282898980724,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.5040072400000005,-0.15589275999999938,-0.5910358600000009,-0.06886413999999907,-0.6780644800000011,0.018164480000001204,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
NGPL-Midcont Pool,Global_G10,10,regular,Global_G10_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G10,Global_G10_S01,NGPL-Midcont Pool,GLOBAL,Autumn,NGPL-MIDCONT POOL,NGPL Midcont FDt Com,,"NGPL, Midcontinent",,NGPL-Midcont Pool,63,-0.3752777777777778,0.13294744225231894,0.07087796703489366,-0.35250000000000004,0.0926625,-0.71,-0.17000000000000037,2026-09-03,-0.35250000000000004,-0.36999999999999966,Bid+Ask,0.0926625,-0.35250000000000004,-0.017499999999999627,0.03969822727210911,-0.18885741265344264,0.18885741265344264,True,balmo_transition,September 4-30,September 3,September,September,-0.35250000000000004,-0.02012791181209728,-0.4864229922068229,0.11642299220682323,0.3346822556138071,-0.017499999999999627,-0.13934681021361386,0.12184681021361424,-0.12184681021361424,0.9798152056791058,26,very strong weaker than history,very strong,2.499147913761165,0.04875534158770032,0.7177691675104108,current-month,Global_G10,5,3,4,ANR-SW | Enable West Pool  | Panhandle | Southern Star,0.962881659648718,0.9463159519735221,0.9903434228731982,0.03038387173897455,0.962881659648718,-0.3676499464222966,-0.0023500535777031227,-0.3685510066381282,Global_G10 | Global_G10_S01,5,3,4,ANR-SW | Enable West Pool  | Panhandle | Southern Star,0.962881659648718,0.9463159519735221,0.9903434228731982,0.03038387173897455,0.962881659648718,-0.3676499464222966,-0.0023500535777031227,-0.3685510066381282,Subgroup,Global_G10 | Global_G10_S01,4,ANR-SW | Enable West Pool  | Panhandle | Southern Star,0.962881659648718,-0.3676499464222966,-0.0023500535777031227,0.03038387173897455,-0.3685510066381282,0.3548710049369265,Lower than own-history expected value,Lower than peer-implied value,True,True,0.361646327364441,-0.537825,-0.16717500000000005,-0.6304875000000001,-0.07451250000000004,-0.72315,0.018149999999999944,1.2738654410097503,2.5477308820195006,2.038184705615601,-0.4063549105946491,-0.32894498224994406,-0.4450598747670016,-0.2902400180775916,-0.4295778890980606,-0.3057220037465326,0.40798920134035555,In-family,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=4; peer model trusted; history/peer direction agree; pattern=very strong weaker than history; historical check type=balmo_transition; historical window=September 4-30; actual point=September 3; current month name=September; mark month name=September; mark history mean=-0.49; mark history delta=+0.12; current transition=-0.02; transition mean=-0.14; transition delta=+0.12; transition magnitude delta=-0.12; transition degree=very strong; transition degree score=2.50; component current-month sd=0.05; component historical month sd=0.72; transition degree scale source=current-month; actual-to-date z=-0.02; mark z=0.33; transition z=0.98; pattern years=26,,,False,,0
Panhandle,Global_G10,10,regular,Global_G10_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G10,Global_G10_S01,Panhandle,GLOBAL,Autumn,PANHANDLE,Panhandle TX-OK FDt Com,,"Panhandle, Tx.-Okla",,Panhandle,63,-0.42947777777777774,0.13348784098844454,0.06874447241852638,-0.43500000000000005,0.1408469999999996,-0.7449999999999997,-0.18999999999999995,2026-09-03,-0.41210000000000013,-0.45299999999999985,Bid+Ask,0.1408469999999996,-0.43500000000000005,-0.017999999999999794,-0.1762124703497027,-0.12779824916398536,0.12779824916398536,True,balmo_transition,September 4-30,September 3,September,September,-0.41210000000000013,-0.03141123015521512,-0.5279959126641051,0.07499591266410521,0.21975351968058437,-0.040899999999999714,-0.12348986499107753,0.08258986499107782,-0.08258986499107782,0.563033680806215,26,very strong weaker than history,very strong,3.268560351574317,0.025267963906891924,0.7129104184171705,current-month,Global_G10,5,3,4,ANR-SW | Enable West Pool  | NGPL-Midcont Pool | Southern Star,0.9333604855259177,0.881627289547853,0.9682707041600498,0.04721714239091367,0.9333604855259177,-0.3940517980145963,-0.05894820198540362,-1.22731984566622,Global_G10 | Global_G10_S01,5,3,4,ANR-SW | Enable West Pool  | NGPL-Midcont Pool | Southern Star,0.9333604855259177,0.881627289547853,0.9682707041600498,0.04721714239091367,0.9333604855259177,-0.3940517980145963,-0.05894820198540362,-1.22731984566622,Subgroup,Global_G10 | Global_G10_S01,4,ANR-SW | Enable West Pool  | NGPL-Midcont Pool | Southern Star,0.9333604855259177,-0.3940517980145963,-0.05894820198540362,0.04721714239091367,-1.22731984566622,1.1455318470466174,Lower than own-history expected value,Lower than peer-implied value,True,True,1.1857208650112363,-0.7166939999999993,-0.15330600000000083,-0.8575409999999989,-0.012459000000001219,-0.9983879999999985,0.1283879999999984,1.2938541037381819,2.5877082074763638,2.0701665659810913,-0.45514389146387,-0.33295970456532253,-0.5162359849131437,-0.27186761111604885,-0.49179914753343423,-0.2963044484957583,1.1925880941097704,In-family,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=4; peer model trusted; history/peer direction agree; pattern=very strong weaker than history; historical check type=balmo_transition; historical window=September 4-30; actual point=September 3; current month name=September; mark month name=September; mark history mean=-0.53; mark history delta=+0.07; current transition=-0.04; transition mean=-0.12; transition delta=+0.08; transition magnitude delta=-0.08; transition degree=very strong; transition degree score=3.27; component current-month sd=0.03; component historical month sd=0.71; transition degree scale source=current-month; actual-to-date z=-0.03; mark z=0.22; transition z=0.56; pattern years=26,,,False,,0
Southern Star,Global_G10,10,regular,Global_G10_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G10,Global_G10_S01,Southern Star,GLOBAL,Autumn,SOUTHERN STAR,Sth Star TxOkKs FDt Com,,Southern Star,,Southern Star,63,-0.3842444444444444,0.1471135065154901,0.061694425231997294,-0.34499999999999975,0.08154300000000023,-0.7799999999999998,-0.1299999999999999,2026-09-03,-0.34739999999999993,-0.35299999999999976,Bid+Ask,0.08154300000000023,-0.34499999999999975,-0.008000000000000007,0.21238324872063866,-0.09810774683295911,0.09810774683295911,True,balmo_transition,September 4-30,September 3,September,September,-0.34739999999999993,0.06282236182680935,-0.5140468154540455,0.16104681545404576,0.5095347999371884,-0.005599999999999827,-0.15156083938029746,0.14596083938029764,-0.14596083938029764,1.1368463236148487,26,very strong weaker than history,very strong,2.2701539944086133,0.06429556749885647,0.7066793260766644,current-month,Global_G10,5,3,4,ANR-SW | Enable West Pool  | NGPL-Midcont Pool | Panhandle,0.919619239095168,0.8816272895478529,0.952862860897608,0.0471169680862063,0.919619239095168,-0.3877201176668095,0.034720117666809706,0.6961591393312239,Global_G10 | Global_G10_S01,5,3,4,ANR-SW | Enable West Pool  | NGPL-Midcont Pool | Panhandle,0.919619239095168,0.8816272895478529,0.952862860897608,0.0471169680862063,0.919619239095168,-0.3877201176668095,0.034720117666809706,0.6961591393312239,Subgroup,Global_G10 | Global_G10_S01,4,ANR-SW | Enable West Pool  | NGPL-Midcont Pool | Panhandle,0.919619239095168,-0.3877201176668095,0.034720117666809706,0.0471169680862063,0.6961591393312239,0.6402013380009272,Lower than own-history expected value,Higher than peer-implied value,True,False,0.6675941974443931,-0.5080860000000003,-0.1819139999999993,-0.5896290000000004,-0.10037099999999907,-0.6711720000000007,-0.018827999999998846,1.303484852767182,2.606969705534364,2.0855757644274915,-0.44913637187549416,-0.3263038634581249,-0.5105526260841788,-0.26488760924944027,-0.485986124400705,-0.28945411093291407,0.6747645088844428,In-family,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=4; peer model trusted; history/peer direction disagree; pattern=very strong weaker than history; historical check type=balmo_transition; historical window=September 4-30; actual point=September 3; current month name=September; mark month name=September; mark history mean=-0.51; mark history delta=+0.16; current transition=-0.01; transition mean=-0.15; transition delta=+0.15; transition magnitude delta=-0.15; transition degree=very strong; transition degree score=2.27; component current-month sd=0.06; component historical month sd=0.71; transition degree scale source=current-month; actual-to-date z=0.06; mark z=0.51; transition z=1.14; pattern years=26,,,False,,0
ENT-STX Map,Global_G11,11,regular,Global_G11_S01,1,regular,South Central,SouthCentral - Mexico,3,Global_G11,Global_G11_S01,ENT-STX Map,GLOBAL,Autumn,,,ICE ENT STX Map FDt Com,,HSC-HPL Pool,ENT-STX Map,63,-0.4259063492063493,0.11048191338333992,0.053107656443533414,-0.4198999999999997,0.09562769999999966,-0.6717999999999997,-0.18310000000000004,2026-09-03,-0.24120000000000008,,,0.09562769999999966,-0.4198999999999997,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.24120000000000008,,,,,,,,,,7,,,,,,,Global_G11,5,0,4,Katy-Enstor Pool | Katy-Lonestar Inter | Katy-Oasis | HSC-HPL Pool,0.9291033583550034,0.909662424254551,0.9696693060570061,0.037852622701148544,0.9291033583550034,,,,Global_G11 | Global_G11_S01,4,0,3,Katy-Enstor Pool | Katy-Lonestar Inter | Katy-Oasis,0.9155813757876691,0.909662424254551,0.9186718683000779,0.043469300599392226,0.9155813757876691,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.611155399999999,-0.2286446000000004,-0.7067830999999987,-0.13301690000000072,-0.8024107999999983,-0.037389200000001066,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Katy-Enstor Pool,Global_G11,11,regular,Global_G11_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G11,Global_G11_S01,Katy-Enstor Pool,GLOBAL,Autumn,,,ICE Katy ENSTOR Pool (excl. Kinder Morgan Texas) FDt Com,Katy,,Katy-Enstor Pool,57,-0.40244912280701745,0.1273647491638637,0.0694608730373934,-0.3881000000000001,0.12883793999999996,-0.6868999999999996,-0.20500000000000007,2026-09-03,-0.23809999999999976,,,0.12883793999999996,-0.3881000000000001,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.23809999999999976,,,,,,,,,,12,,,,,,,Global_G11,5,0,4,ENT-STX Map | Katy-Lonestar Inter | Katy-Oasis | HSC-HPL Pool,0.951985852545492,0.8963021519123405,0.9968193049931163,0.02690546128277626,0.951985852545492,,,,Global_G11 | Global_G11_S01,4,0,3,ENT-STX Map | Katy-Lonestar Inter | Katy-Oasis,0.9705470860898758,0.918671868300078,0.9968193049931163,0.019670457832855683,0.9705470860898758,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.64577588,-0.1304241200000002,-0.77461382,-0.0015861800000002146,-0.9034517599999999,0.12725175999999971,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
